"Category","DisplayName","Name","Alias","PrimarySmtpAddress","EmailAddresses","RecipientTypeDetails","AccessType","IsTeam","HiddenFromAddressListsEnabled","RequireSenderAuthenticationEnabled","ManagedBy","WhenCreatedUTC","ExternalDirectoryObjectId","Identity"
"Team","CO-164 Group 4 Hq","CO-164_92513724-c7dd-4a60-81df-7f79d1a933c0","CO-164","CO-164@cowg.cap.gov","SPO:SPO_e0df2bda-4b9c-bfa7-0f2c-488eb2d38e2d@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SPO:SPO_2d6995e1-f6fd-4a27-b514-244f877568b5@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-164@COCivilAirPatrol.onmicrosoft.com;SMTP:CO-164@cowg.cap.gov","GroupMailbox","Private","True","True","True","CSellers;Dbolles","3/25/2020 12:28:17 AM","92513724-c7dd-4a60-81df-7f79d1a933c0","CO-164_92513724-c7dd-4a60-81df-7f79d1a933c0"
"Team","CO-165 GROUP 3 HEADQUARTERS TEAM","CO-165GROUP3HEADQUARTERS_7d10428c-6e0f-4839-b05b-12603887acfc","CO165","CO165@cowg.cap.gov","smtp:Group3Headquarters@cowg.cap.gov;smtp:CO-165GROUP3HEADQUARTERS@cowg.cap.gov;SMTP:CO165@cowg.cap.gov;SPO:SPO_0d16e9ef-3856-4258-aafe-20d2ea3a12b3@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-165GROUP3HEADQUARTERS@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","True","True","01905bed-c808-494f-9bab-2da125ae91a7;Mike.Schulte","3/20/2025 2:40:37 PM","7d10428c-6e0f-4839-b05b-12603887acfc","CO-165GROUP3HEADQUARTERS_7d10428c-6e0f-4839-b05b-12603887acfc"
"Team","CO-165 Group 3 Hq","msteams_2f4fa4_3781506f-aacb-44ab-ad77-e4f57b6e6fcf","msteams_2f4fa4","CO-165@cowg.cap.gov","SPO:SPO_3d057f90-4ea6-5ab8-4ff2-97aeb741ce8d@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:msteams_2f4fa4@cowg.cap.gov;SMTP:CO-165@cowg.cap.gov;SPO:SPO_2061c1f2-8fd0-4ae9-b8f8-26b950a80250@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:msteams_2f4fa4@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","True","True","Christina.Jones;01905bed-c808-494f-9bab-2da125ae91a7;Donna.Fay;MFay","4/1/2020 4:16:10 PM","3781506f-aacb-44ab-ad77-e4f57b6e6fcf","msteams_2f4fa4_3781506f-aacb-44ab-ad77-e4f57b6e6fcf"
"Team","CO-167 GROUP 1 HEADQUARTERS TEAM","CO-167GROUP1HEADQUARTERS_88de7b89-6bd3-4c47-acc0-d298a6f66858","CO167","CO167@cowg.cap.gov","smtp:Group1Headquarters@cowg.cap.gov;SPO:SPO_d899cc1e-130f-4382-9888-b90095ffa942@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-167GROUP1HEADQUARTERS@cowg.cap.gov;SMTP:CO167@cowg.cap.gov;smtp:CO-167GROUP1HEADQUARTERS@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","True","True","RMaher;Mike.Schulte","3/20/2025 2:40:51 PM","88de7b89-6bd3-4c47-acc0-d298a6f66858","CO-167GROUP1HEADQUARTERS_88de7b89-6bd3-4c47-acc0-d298a6f66858"
"Team","CO-169 Group 2 Hq","Group2Headquarters_a2ccbd27-2fa7-482d-b3b3-f9b52abf4891","Group2Headquarters","Group2Headquarters@cowg.cap.gov","SPO:SPO_5eeed488-a8fb-4ff3-872a-f872eef57520@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:Group2Headquarters@COCivilAirPatrol.onmicrosoft.com;SMTP:Group2Headquarters@cowg.cap.gov","GroupMailbox","Private","True","True","True","Joel.Paine","4/1/2020 3:07:44 AM","a2ccbd27-2fa7-482d-b3b3-f9b52abf4891","Group2Headquarters_a2ccbd27-2fa7-482d-b3b3-f9b52abf4891"
"Team","CO-173 Raptors","CO-173Raptors_d2600935-7b47-4dbc-aaa7-7f0a59346120","CO-173Raptors","CO-173Raptors@cowg.cap.gov","SPO:SPO_43fc2d2b-1aa5-63aa-91dd-4e9cc4031852@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SPO:SPO_f73e451c-e145-4b3d-9dc6-12cda9fae9f9@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-173Raptors@COCivilAirPatrol.onmicrosoft.com;SMTP:CO-173Raptors@cowg.cap.gov","GroupMailbox","Public","True","False","True","dfceca20-698f-4472-a611-b4b0bdd2fe11;799d9c5a-18ef-49a7-bf4e-ba3644c8942d;15aa5fa6-e909-4f23-a322-7539399b05a3","8/25/2025 10:17:53 PM","d2600935-7b47-4dbc-aaa7-7f0a59346120","CO-173Raptors_d2600935-7b47-4dbc-aaa7-7f0a59346120"
"Team","CO-181 Steamboat Springs Composite Squadron","CO-181_01b2851b-142e-4a34-ba5b-11ead52675a9","co-181SSCS","co-181SSCS@cowg.cap.gov","SMTP:co-181SSCS@cowg.cap.gov;SPO:SPO_f147230c-af0a-407b-b8c4-1248994d7abe@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-181@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","False","True","25699efb-e17a-4acf-8827-bd1f23098033","3/16/2020 4:19:49 PM","01b2851b-142e-4a34-ba5b-11ead52675a9","CO-181_01b2851b-142e-4a34-ba5b-11ead52675a9"
"Team","CO-183 Valkyrie Cadet","msteams_91ec81_454508e4-fdae-48bb-9f3e-466170efcc8c","CO-183VCS","CO-183VCS@cowg.cap.gov","SPO:SPO_ee2d502f-4152-ffc0-b528-174f0e5c6871@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SMTP:CO-183VCS@cowg.cap.gov;smtp:msteams_91ec81@cowg.cap.gov;SPO:SPO_9d28e9f9-1b6a-4bcf-b5b4-8271c4e67c4c@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:msteams_91ec81@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","True","True","David.Pershing;229ca750-34be-45bf-9169-d4ff3ccfb9cc;2a44c780-c835-49a3-bcac-766e39b56f5d;kyle.stielow;VickiBluma.Olesky;Trevor.Munson;Jeff.Caldwell","4/1/2020 8:28:05 PM","454508e4-fdae-48bb-9f3e-466170efcc8c","msteams_91ec81_454508e4-fdae-48bb-9f3e-466170efcc8c"
"Team","CO-183 VALKYRIE CADET SQDN TEAM","CO-183VALKYRIECADETSQDN_33726f58-24a0-4b4d-8aa9-d1dab399be64","CO183","CO183@cowg.cap.gov","smtp:ValkyrieCadetSqdn@cowg.cap.gov;smtp:CO-183VALKYRIECADETSQDN@cowg.cap.gov;SMTP:CO183@cowg.cap.gov;SPO:SPO_a3d4120b-b2c6-4f07-94fc-f00828866fc4@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-183VALKYRIECADETSQDN@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","True","True","Trevor.Munson;Mike.Schulte","3/15/2025 4:03:34 AM","33726f58-24a0-4b4d-8aa9-d1dab399be64","CO-183VALKYRIECADETSQDN_33726f58-24a0-4b4d-8aa9-d1dab399be64"
"Team","CO-186 Dakota Ridge Composite","msteams_084ca4_5b72febe-a21d-4801-9f96-c587d2c80f53","CO-186DRCS","CO-186DRCS@cowg.cap.gov","SPO:SPO_6d3444eb-0489-fccc-88ba-848dc44a2adc@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SMTP:CO-186DRCS@cowg.cap.gov;smtp:msteams_084ca4@cowg.cap.gov;SPO:SPO_0c669415-8ad6-409d-a7ee-8e010521c6f0@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:msteams_084ca4@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","True","True","CSellers;Kirsten.Turner","4/1/2020 8:28:44 PM","5b72febe-a21d-4801-9f96-c587d2c80f53","msteams_084ca4_5b72febe-a21d-4801-9f96-c587d2c80f53"
"Team","CO-189 Mesa Verde Composite","CO-189MesaVerdeComposite_dfc3e568-32e8-4f5b-a7d3-81ce8967d8f2","co-189MVCS","co-189MVCS@cowg.cap.gov","SMTP:co-189MVCS@cowg.cap.gov;smtp:CO-189MesaVerdeComposite@cowg.cap.gov;SPO:SPO_6363540f-c07d-43c2-9280-33dc3a4689ca@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-189MesaVerdeComposite@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","False","True","493d10ba-8b93-468f-8199-11e5780c5016;Rodney.Holton","4/1/2020 3:04:52 AM","dfc3e568-32e8-4f5b-a7d3-81ce8967d8f2","CO-189MesaVerdeComposite_dfc3e568-32e8-4f5b-a7d3-81ce8967d8f2"
"Team","CO-191 PLATTE VALLEY CADET SQUADRON TEAM","CO-191PLATTEVALLEYCADETSQUA_a3b39fe5-8055-4b6a-b316-cb3656b6ec68","CO191","CO191@cowg.cap.gov","smtp:PlatteValleyCadetSquadron@cowg.cap.gov;smtp:CO-191PLATTEVALLEYCADETSQUADRON@cowg.cap.gov;SMTP:CO191@cowg.cap.gov;SPO:SPO_5051c816-9658-46c3-a273-5785ff5ea408@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-191PLATTEVALLEYCADETSQUADRON@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","True","True","Philip.Mitchell;Mike.Schulte","3/15/2025 4:03:46 AM","a3b39fe5-8055-4b6a-b316-cb3656b6ec68","CO-191PLATTEVALLEYCADETSQUA_a3b39fe5-8055-4b6a-b316-cb3656b6ec68"
"Team","COWG CAC","COWGCAC_71e6848e-3f30-4e44-aef6-cc49ea4dd4ca","COWGCAC","COWGCAC@cowg.cap.gov","SPO:SPO_4ff2bf33-cfb0-3e68-46e7-4efa8ad8d86a@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SPO:SPO_b75fb471-7e47-4d0f-a9d4-f766ca9ebcd3@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:COWGCAC@COCivilAirPatrol.onmicrosoft.com;SMTP:COWGCAC@cowg.cap.gov","GroupMailbox","Private","True","False","False","Kirsten.Turner;6a23c518-8e55-4994-8e43-f336dc899364","4/11/2020 10:57:01 PM","71e6848e-3f30-4e44-aef6-cc49ea4dd4ca","COWGCAC_71e6848e-3f30-4e44-aef6-cc49ea4dd4ca"
"Team","COWG Cadet Programs","COWGCadetPrograms_af0dd622-4055-41d9-ab57-f46dce98aad2","COWGCadetPrograms","COWGCadetPrograms@cowg.cap.gov","SPO:SPO_564df19c-5429-8eac-e092-8ce8517ab89d@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SPO:SPO_0d6ea589-4ccf-621c-7d68-25539f22dc9a@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SPO:SPO_73f88919-16e7-419b-8f9a-ee01f929abb1@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:COWGCadetPrograms@COCivilAirPatrol.onmicrosoft.com;SMTP:COWGCadetPrograms@cowg.cap.gov","GroupMailbox","Private","True","True","True","kyle.stielow;Isaac.Stone;MFay;Mike.Schulte","10/20/2020 11:51:03 AM","af0dd622-4055-41d9-ab57-f46dce98aad2","COWGCadetPrograms_af0dd622-4055-41d9-ab57-f46dce98aad2"
"Team","COWG Communications","COWGCommunications_2054de36-1097-4014-b226-753b8d582c57","COWGCommunications","COWGCommunications@COCivilAirPatrol.onmicrosoft.com","smtp:COWGCommunications@cowg.cap.gov;SPO:SPO_6f192046-0c7e-45dd-a100-ee8ef75948b2@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SMTP:COWGCommunications@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","False","True","Mark.Sheets;CSellers","11/12/2018 4:12:32 PM","2054de36-1097-4014-b226-753b8d582c57","COWGCommunications_2054de36-1097-4014-b226-753b8d582c57"
"Team","COWG Conf","COWG_CONF_4153bc2d-bb2d-4c37-a867-33288b547592","COWG_CONF","COWG_CONF@cowg.cap.gov","SPO:SPO_9b1c8ee1-094c-6715-0b86-ff1f6d1ca649@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SPO:SPO_b10a2e2f-a3e2-431b-864a-96bc5ce5bb80@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:COWG_CONF@COCivilAirPatrol.onmicrosoft.com;SMTP:COWG_CONF@cowg.cap.gov","GroupMailbox","Private","True","True","True","kyle.stielow;Saxon.Sepulveda","3/29/2020 9:09:29 PM","4153bc2d-bb2d-4c37-a867-33288b547592","COWG_CONF_4153bc2d-bb2d-4c37-a867-33288b547592"
"Team","COWG Emergency Services","COWGEmergencyServices_66282650-e7ad-4f10-b2ca-208bfdbafb4d","COWGEmergencyServices","COWGEmergencyServices@cowg.cap.gov","SPO:SPO_4b3aeea0-3241-c94e-0813-a0a8c71ad327@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SPO:SPO_d0dce632-56d7-1774-7156-c868346d5d8e@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SMTP:COWGEmergencyServices@cowg.cap.gov;smtp:COWGEmergencyServices@capblacksheep.org;SPO:SPO_e1dd77b0-a44a-49b8-b8e5-7b194025a1d5@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:COWGEmergencyServices@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","True","True","robyusko;Sanjay.Tyagi;eyal.sittenfeld","5/26/2020 3:48:16 PM","66282650-e7ad-4f10-b2ca-208bfdbafb4d","COWGEmergencyServices_66282650-e7ad-4f10-b2ca-208bfdbafb4d"
"Team","COWG Emergency Services Training","COWGESTraining_a36ce7dc-cdb2-4ab9-9c1c-083113738c83","COWGESTraining","COWGESTraining@cowg.cap.gov","SPO:SPO_910892d4-1e1b-adf8-2edf-4ddbaf8bc7f2@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SPO:SPO_a77cfe5d-bf43-4d59-a1a8-e6d7fd305478@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:COWGESTraining@COCivilAirPatrol.onmicrosoft.com;SMTP:COWGESTraining@cowg.cap.gov","GroupMailbox","Private","True","True","True","robyusko","3/31/2020 3:54:45 AM","a36ce7dc-cdb2-4ab9-9c1c-083113738c83","COWGESTraining_a36ce7dc-cdb2-4ab9-9c1c-083113738c83"
"Team","COWG Operations","COWGOperations_abb0346e-2b01-486a-8396-a08ac664723d","COWGOperations","COWGOperations@cowg.cap.gov","SPO:SPO_6069a763-6640-87c1-98be-3844c556bdb3@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SPO:SPO_07b46460-8627-40cb-8436-c84a6e4e43ec@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:COWGOperations@COCivilAirPatrol.onmicrosoft.com;SMTP:COWGOperations@cowg.cap.gov","GroupMailbox","Public","True","False","True","robyusko;Sanjay.Tyagi;Mike.Schulte","5/31/2023 10:11:42 PM","abb0346e-2b01-486a-8396-a08ac664723d","COWGOperations_abb0346e-2b01-486a-8396-a08ac664723d"
"Team","COWG Summer Encampment","Encampment-2022_d70ae430-d0b4-4613-87a0-d69fb8d1331b","Encampment-2022","summer.encampment@cowg.cap.gov","SPO:SPO_b88b50db-b10a-2888-d70b-c8760d446700@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SPO:SPO_18e0805f-368a-9fd1-4914-7760fc61155e@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SMTP:summer.encampment@cowg.cap.gov;smtp:Encampment-2022@cowg.cap.gov;SPO:SPO_c1b6939a-afc6-43d5-9aaf-c415c8874717@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:Encampment-2022@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","False","False","MFay;74e08497-9115-4d50-909e-763a8d575772;eec632e0-3f5c-4bcd-8c73-b8af0dde36b8;kyle.stielow;Kirsten.Turner;Mike.Schulte","2/2/2022 2:46:32 AM","d70ae430-d0b4-4613-87a0-d69fb8d1331b","Encampment-2022_d70ae430-d0b4-4613-87a0-d69fb8d1331b"
"Team","COWG Winter Encampment","COWGWinterEncampment_7d9cb933-d135-43b0-a2a3-d61a3279976f","COWGWinterEncampment","COWGWinterEncampment@cowg.cap.gov","SPO:SPO_62477111-013a-042d-2976-3868db7d865b@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SPO:SPO_7a293d8b-1288-0173-81c8-a742ebc7d655@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SPO:SPO_dee7ace2-30ae-4d56-8ce3-269fd532d235@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:COWGWinterEncampment@COCivilAirPatrol.onmicrosoft.com;SMTP:COWGWinterEncampment@cowg.cap.gov","GroupMailbox","Private","True","False","True","74e08497-9115-4d50-909e-763a8d575772;3b39afc4-b30c-46bd-a052-ad7cb8904eca;54cf2b5d-971c-4acb-90c7-ce6e990d604d;dfceca20-698f-4472-a611-b4b0bdd2fe11;229ca750-34be-45bf-9169-d4ff3ccfb9cc;6b3591f3-730e-4329-8a38-d1fc60e5b6ac;kyle.stielow;Alex.Nuckols","6/16/2026 2:29:57 AM","7d9cb933-d135-43b0-a2a3-d61a3279976f","COWGWinterEncampment_7d9cb933-d135-43b0-a2a3-d61a3279976f"
"Team","COWG_IT","cowg_it_e5654157-debd-4fb6-b0f7-112f2d760477","cowg_it","cowg_it@cowg.cap.gov","SPO:SPO_a2daac0e-e954-e26a-f57e-97065d387dee@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SPO:SPO_702d89c0-4899-41b2-9305-aa03ffb6c0df@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SMTP:cowg_it@cowg.cap.gov;SPO:SPO_2761e1a7-c622-4673-9c9e-47349fef316e@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:cowg_it@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Public","True","False","False","robyusko;Mike.Schulte","1/13/2022 10:02:31 PM","e5654157-debd-4fb6-b0f7-112f2d760477","cowg_it_e5654157-debd-4fb6-b0f7-112f2d760477"
"Team","COWG_sUAS","COWG_sUAS_95965a5f-e839-472b-a75a-983f476d7e79","COWG_sUAS","COWG_sUAS@cowg.cap.gov","SPO:SPO_14085db9-d7d2-7f89-d83b-a322f2d76935@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SMTP:COWG_sUAS@cowg.cap.gov;SPO:SPO_8a7c1d1d-b920-4307-bcf2-6e7c0973776c@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:COWG_sUAS@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Public","True","False","True","eyal.sittenfeld","8/17/2019 9:17:33 PM","95965a5f-e839-472b-a75a-983f476d7e79","COWG_sUAS_95965a5f-e839-472b-a75a-983f476d7e79"
"Team","COWG-Professional Development","COWG-ProfessionalDevelopmen_e73acdc8-660a-46d9-890f-0257725dc980","COWG-ProfessionalDevelopment","COWG-ProfessionalDevelopment@cowg.cap.gov","SPO:SPO_de0c44a5-0efb-4707-a3dc-a09d6c8f1972@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:COWG-ProfessionalDevelopment@COCivilAirPatrol.onmicrosoft.com;SMTP:COWG-ProfessionalDevelopment@cowg.cap.gov","GroupMailbox","Private","True","True","True","R.Sabatini;Trevor.Munson;robyusko","3/25/2020 8:34:49 PM","e73acdc8-660a-46d9-890f-0257725dc980","COWG-ProfessionalDevelopmen_e73acdc8-660a-46d9-890f-0257725dc980"
"Team","IG","IG_3e4b2371-b6f5-4a42-9f25-bb3aea496b04","IG","IG@cowg.cap.gov","SPO:SPO_fa823db0-c3b3-4968-98b1-f49406b7d324@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:IG@COCivilAirPatrol.onmicrosoft.com;SMTP:IG@cowg.cap.gov","GroupMailbox","Private","True","False","True","","10/5/2025 2:28:52 PM","3e4b2371-b6f5-4a42-9f25-bb3aea496b04","IG_3e4b2371-b6f5-4a42-9f25-bb3aea496b04"
"Team","Logistics","Logistics_b382ae4e-132e-4305-8bae-7d7067ed78c2","Logistics","Logistics7430@cowg.cap.gov","SPO:SPO_2550e218-4c63-4b49-a28a-9038ff247da6@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:Logistics7430@COCivilAirPatrol.onmicrosoft.com;SMTP:Logistics7430@cowg.cap.gov","GroupMailbox","Private","True","False","True","Mike.Schulte;Andrew.Rajca;Matthew.Flanders;Sanjay.Tyagi","1/16/2026 3:22:58 AM","b382ae4e-132e-4305-8bae-7d7067ed78c2","Logistics_b382ae4e-132e-4305-8bae-7d7067ed78c2"
"Team","Virt-ICP_COWG","Virt-ICP_COWG_da99e0a6-8002-475a-bbba-2dd0e5400907","Virt-ICP_COWG","Virt-ICP_COWG@cowg.cap.gov","SPO:SPO_bef706bd-2b2e-42b9-ad97-e871d316250d@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:Virt-ICP_COWG@COCivilAirPatrol.onmicrosoft.com;SMTP:Virt-ICP_COWG@cowg.cap.gov","GroupMailbox","Private","True","False","True","Henry.Eng;robyusko","1/24/2021 2:14:21 AM","da99e0a6-8002-475a-bbba-2dd0e5400907","Virt-ICP_COWG_da99e0a6-8002-475a-bbba-2dd0e5400907"
"Team","Virt-ICP_COWG_Comm","Virt-ICP_COWG_Comm_d1cd175f-a5ce-4950-a2de-8bb5a0b2bf4e","Virt-ICP_COWG_Comm","Virt-ICP_COWG_Comm@cowg.cap.gov","SPO:SPO_a58eb220-d073-414a-9a9b-af8c8bb37146@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:Virt-ICP_COWG_Comm@COCivilAirPatrol.onmicrosoft.com;SMTP:Virt-ICP_COWG_Comm@cowg.cap.gov","GroupMailbox","Private","True","True","True","robyusko;Mark.Sheets","12/3/2020 2:10:46 AM","d1cd175f-a5ce-4950-a2de-8bb5a0b2bf4e","Virt-ICP_COWG_Comm_d1cd175f-a5ce-4950-a2de-8bb5a0b2bf4e"
